Ngày giao,Mã giao dịch,Mã thuê bao,Dịch vụ,Người thực hiện,MW001114157,Ngày hoàn công,Nội dung vướng mắc,,,,,
08/07/2026 08:20,VNP-TD/00096422,MW001009797,Megawan NT,Đào Anh Vũ,Đã hoàn công,14/07/2026 10:10,Chuyển VTT thực hiện,Đã mail cảnh báo lần 2 - 13/07/2026 09:14,,,,
08/07/2026 08:21,VNP-TD/00096394,MW000013669,Megawan NT,Đào Anh Vũ,Đã hoàn công,08/07/2026 11:07,Chuyển VTT thực hiện,,,,,
08/07/2026 08:24,VNP-TD/00096420,MW001009772,Megawan NT,Đoàn Hải Hà,Đã hoàn công,08/07/2026 10:35,,,,,,
08/07/2026 08:24,VNP-TD/00096421,MW000013823,Megawan NT,Đoàn Hải Hà,Đã hoàn công,08/07/2026 10:35,,,,,,
08/07/2026 08:24,VNP-TD/00096424,MW001009835,Megawan NT,Đoàn Hải Hà,Đã hoàn công,09/07/2026 08:07,VTT thực hiện,,,,,
08/07/2026 08:24,VNP-TD/00096425,MW000013790,Megawan NT,Đoàn Hải Hà,Đã hoàn công,09/07/2026 08:07,Báo VTT thực hiện,,,,,
08/07/2026 08:24,VNP-TD/00096426,MW000013796,Megawan NT,Đoàn Hải Hà,Đã hoàn công,09/07/2026 08:08,Báo VTT thực hiện nang cấp,,,,,
08/07/2026 08:24,VNP-TD/00096427,MW000013798,Megawan NT,Đoàn Hải Hà,Đã hoàn công,09/07/2026 08:09,Báo VTT thực hiện nang cấp,,,,,
08/07/2026 08:24,VNP-TD/00096402,MW001009024,Megawan NT,Đoàn Hải Hà,Đã hoàn công,09/07/2026 14:50,Báo VTT thực hiện nang cấp,,,,,
08/07/2026 08:24,VNP-TD/00096403,MW000013759,Megawan NT,Đoàn Hải Hà,Đã hoàn công,09/07/2026 14:18,Báo VTT thực hiện nang cấp,,,,,
08/07/2026 08:24,VNP-TD/00096404,MW000013768,Megawan NT,Đoàn Hải Hà,Đã hoàn công,09/07/2026 14:55,Báo VTT thực hiện nang cấp,,,,,
08/07/2026 08:24,VNP-TD/00096405,MW001009216,Megawan NT,Đoàn Hải Hà,Đã hoàn công,10/07/2026 09:14,Báo VTT thực hiện nang cấp,,,,,
08/07/2026 08:24,VNP-TD/00096406,MW000013705,Megawan NT,Đoàn Hải Hà,Đã hoàn công,10/07/2026 16:20,Báo VTT thực hiện nang cấp,Đã mail cảnh báo lần 1 - 10/07/2026 09:14,,,,
08/07/2026 08:24,VNP-TD/00096407,MW001009219,Megawan NT,Đoàn Hải Hà,Đã hoàn công,13/07/2026 09:58,Báo VTT thực hiện nang cấp,Đã mail cảnh báo lần 2 - 13/07/2026 09:14,,,,
08/07/2026 08:24,VNP-TD/00096409,MW000013784,Megawan NT,Đoàn Hải Hà,Đã hoàn công,10/07/2026 15:59,Báo VTT thực hiện nang cấp,Đã mail cảnh báo lần 1 - 10/07/2026 09:14,,,,
08/07/2026 08:24,VNP-TD/00096410,MW000013788,Megawan NT,Đoàn Hải Hà,Đã hoàn công,10/07/2026 09:14,Báo VTT thực hiện nang cấp,Đã mail cảnh báo lần 1 - 10/07/2026 09:14,,,,
08/07/2026 08:24,VNP-TD/00096411,MW000013785,Megawan NT,Đoàn Hải Hà,Đã hoàn công,10/07/2026 09:14,Báo VTT thực hiện nang cấp,Đã mail cảnh báo lần 1 - 10/07/2026 09:14,,,,
08/07/2026 08:25,VNP-TD/00096419,MW001008897,Megawan NT,Đoàn Hải Hà,Đã hoàn công,09/07/2026 15:06,Báo VTT thực hiện nang cấp,,,,,
08/07/2026 08:25,VNP-TD/00096408,MW001008802,Megawan NT,Đoàn Hải Hà,Đã hoàn công,10/07/2026 09:17,Báo VTT thực hiện nang cấp,Đã mail cảnh báo lần 1 - 10/07/2026 09:14,,,,
08/07/2026 08:26,VNP-TD/00096428,MW001008654,Megawan NT,Nguyễn Duy Thành,Đã hoàn công,08/07/2026 15:43,đã báo các đơn vị,,,,,
08/07/2026 08:26,VNP-TD/00096391,MW001008930,Megawan NT,Đào Anh Vũ,Đã hoàn công,14/07/2026 10:10,Chuyển VTT thực hiện,Đã mail cảnh báo lần 2 - 13/07/2026 09:14,,,,
08/07/2026 08:26,VNP-TD/00096393,MW001008537,Megawan NT,Đào Anh Vũ,Đã hoàn công,08/07/2026 11:07,Chuyển VTT thực hiện,,,,,
08/07/2026 08:27,51510,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,09/07/2026 08:46,Đã chuyển VTT,,,,,
08/07/2026 08:28,HDG-TD/00342140,002534251MEN,Internet trực tiếp,Vũ Thế Ninh,Đã hoàn công,10/07/2026 08:25,SOC thoái trả vì phiếu nhập sai tốc độ,,,,,
08/07/2026 08:28,HDG-TD/00342139,002534252MEN,Internet trực tiếp,Vũ Thế Ninh,Đã hoàn công,10/07/2026 08:25,SOC thoái trả vì phiếu nhập sai tốc độ,,,,,
08/07/2026 08:29,51508,,Fiber,Đăng Văn Minh,Đã hoàn công,08/07/2026 15:02,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 08:29,51511,,Fiber,Ngô Thị Minh Phương,Đã hoàn công,10/07/2026 09:14,LH với đơn vị để thực hiện  kt 	0919967287   ,Đã mail cảnh báo lần 1 - 10/07/2026 09:14,,,,
08/07/2026 08:38,VNP-DC/00015867,MN001121873,Metronet LT,Nguyễn Duy Thành,Đang xử lý,,Khách hàng_Mr Giang 0979755888 đang lên lịch d/c,Đã mail cảnh báo lần 3 - 15/07/2026 09:14,,,,
08/07/2026 09:16,VNP-TD/00096453,MW000013701,Megawan NT,Vũ Thế Ninh,Đã hoàn công,15/07/2026 10:28,lõi phiếu đang chờ IT xử lý,Đã mail cảnh báo lần 3 - 15/07/2026 10:14,,,,
08/07/2026 09:18,VNP-LD/00075210,tsnan10053,Fiber,Ngô Thị Minh Phương,Đã hoàn công,08/07/2026 16:20,LH với đơn vị để thực hiện ,,,,,
08/07/2026 09:19,51514,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,09/07/2026 09:00,Đã chuyển VTT,,,,,
08/07/2026 09:19,51513,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,09/07/2026 14:08,Khách hàng: Không biết gì về việc ks lắp mới đã báo AS Huệ,,,,,
08/07/2026 09:19,51512,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,09/07/2026 14:08,Khách hàng: Không biết gì về việc ks lắp mới đã báo AS Huệ,,,,,
08/07/2026 09:20,51516,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,10/07/2026 16:19,Khách hàng: Không biết gì về việc khảo sát đã báo AS Huệ,Đã mail cảnh báo lần 1 - 10/07/2026 10:14,,,,
08/07/2026 09:21,V06/LD/260708/02485,mnk0013ct,Metronet LT,Nguyễn Duy Thành,Đang xử lý,,Khách hàng_phải làm việc thuê cáp trong FPT,Đã mail cảnh báo lần 3 - 15/07/2026 10:14,,,,
08/07/2026 09:22,51518,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,09/07/2026 14:01,Khách hàng: Không có nhu cầu lắp đặt thêm .,,,,,
08/07/2026 09:29,51523,,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 14:43,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 09:38,VNP-LD/00075213,fbr00hq13,Fiber,Ngô Thị Minh Phương,Đã hoàn công,08/07/2026 16:27, thoái trả phiếu ngắn ngày nhập sai yêu cầu đã nhập lại mã HNI-LD/00045800,,,,,
08/07/2026 09:39,51528,,Internet trực tiếp,Đào Anh Vũ,Đang xử lý,,Chuyển VTT thực hiện,Đã mail cảnh báo lần 3 - 15/07/2026 10:14,,,,
08/07/2026 09:49,51527,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,09/07/2026 09:27,"Đã chuyển VTT
",,,,,
08/07/2026 09:49,51525,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,10/07/2026 10:32,"Đã chuyển VTT
",Đã mail cảnh báo lần 1 - 10/07/2026 10:14,,,,
08/07/2026 09:49,51524,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,10/07/2026 10:32,"Đã chuyển VTT
",Đã mail cảnh báo lần 1 - 10/07/2026 10:14,,,,
08/07/2026 09:49,51522,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,08/07/2026 10:37,"Đã chuyển VTT
",,,,,
08/07/2026 10:20,VNP-LD/00075221,dia000s6m,Internet trực tiếp,Đào Anh Vũ,Đã hoàn công,09/07/2026 08:04,"Phiếu sai thoái trả, nhập phiếu khác",,,,,
08/07/2026 10:50,V06/DV/260708/00126,MN001019955,Metronet LT,Đào Anh Vũ,Đã hoàn công,14/07/2026 10:10,Chuyển SOC/ VTT thực hiện,Đã mail cảnh báo lần 2 - 13/07/2026 11:14,,,,
08/07/2026 10:51,BNH-DV/00267034,MW001182514,Megawan LT,Đào Anh Vũ,Đã hoàn công,09/07/2026 08:06,Chuyển SOC/ VTT thực hiện,,,,,
08/07/2026 10:59,VNP-LD/00074890,pl2240,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 08:20,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 10:59,VNP-LD/00074890,pl2253,Fiber,Đăng Văn Minh,Đã hoàn công,20/07/2026 08:19,Khách hàng_Khách hàng chưa xong hạ tầng_khách hẹn khi nào nhận bàn giao sẽ báo KTV,Đã mail cảnh báo lần 3 - 15/07/2026 11:14,,,,
08/07/2026 13:38,VNP-LD/00075242,fbr00hr1k,Fiber,Ngô Thị Minh Phương,Đã hoàn công,08/07/2026 17:06,LH với đơn vị để thực hiện kt  0913586699 +         0945198899 báo lắp xong rồi chờ hoàn công hôm  nay 8/7,,,,,
08/07/2026 13:39,VNP-LD/00075245,wcm2cap,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 10:07,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 13:39,VNP-LD/00075245,vcm2cll,Fiber,Đăng Văn Minh,Đã hoàn công,10/07/2026 08:52,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 13:42,VNP-TD/00096509,dia000rd4,Internet trực tiếp,Đào Anh Vũ,Đã hoàn công,14/07/2026 10:11,"Thoái trả, kinh doanh nhập mã khác",Đã mail cảnh báo lần 2 - 13/07/2026 14:14,,,,
08/07/2026 14:19,VNP-LD/00075251,dia000s7h,Internet trực tiếp,Đào Anh Vũ,Đã hoàn công,09/07/2026 08:07,Chuyển SOC/ VTT thực hiện,,,,,
08/07/2026 14:20,VNP-LD/00075248,mnk0013go,Metronet LT,Đào Anh Vũ,Đã hoàn công,14/07/2026 10:16,"THoái trả, Phiếu nhập sai loại hình",Đã mail cảnh báo lần 2 - 13/07/2026 15:14,,,,
08/07/2026 14:21,51534,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,13/07/2026 09:40,Đã chuyển VTT,Đã mail cảnh báo lần 1 - 10/07/2026 15:14,,,,
08/07/2026 14:28,VNP-TL/00066946,M171023,Megawan LT,Đào Anh Vũ,Đang xử lý,,"Phiếu kênh trắng, cho bán chéo hỗ trợ MAP kênh",Đã mail cảnh báo lần 3 - 15/07/2026 15:14,,,,
08/07/2026 14:31,VNP-LD/00075256,mnk0013hi,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,09/07/2026 16:07,đã báo các đơn vị,,,,,
08/07/2026 14:45,VNP-TL/00066944,M171018,Megawan LT,Đoàn Hải Hà,Đã hoàn công,13/07/2026 09:59,"Lỗi phiếu, về CBG kênh trắng, CBG nhờ IT map và giao thi công",Đã mail cảnh báo lần 1 - 10/07/2026 15:14,,,,
08/07/2026 14:46,VNP-TL/00066945,M171021,Megawan LT,Đoàn Hải Hà,Đang xử lý,,"Lỗi phiếu, về SLA kênh trắng, SLA nhờ IT map và giao thi công",Đã mail cảnh báo lần 3 - 15/07/2026 15:14,,,,
08/07/2026 15:10,VNP-LD/00075257,mnk0013hs,Metronet NT,Đoàn Hải Hà,Đang xử lý,,Công An Tỉnh TBH chưa có thiết bị dể nhận kênh,Đã mail cảnh báo lần 3 - 15/07/2026 15:14,,,,
08/07/2026 15:11,VNP-LD/00075263,qtk0007jz,Kênh Thuê Riêng,Đào Anh Vũ,Đang xử lý,,"Kênh Cục BĐTƯ, VTT chờ BAN KHDN gửi công văn để cấp vật tư dây nhảy , sfp cấp cho khách hàng",Đã mail cảnh báo lần 3 - 15/07/2026 15:14,,,,
08/07/2026 15:21,VNP-LD/00075264,mnk0013i2,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,09/07/2026 14:08,đã báo các đơn vị,,,,,
08/07/2026 15:22,V06/DV/260708/00386,MN001019484,Metronet LT,Đào Anh Vũ,Đã hoàn công,14/07/2026 10:19,Chuyển SOC/ VTT thực hiện,Đã mail cảnh báo lần 2 - 13/07/2026 16:14,,,,
08/07/2026 15:39,VNP-TL/00066972,rcv-acbgiangvo,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 09:41,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 15:39,VNP-TL/00066971,rvc-b6namcao,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 09:42,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 15:39,VNP-TL/00066973,rvc-acb.quansu,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 09:42,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 15:39,VNP-TL/00066974,rvc_acb.a41ltthni,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 09:43,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 15:39,VNP-TL/00066970,643pvdong,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 09:43,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 15:39,VNP-TL/00066975,rvc-acbpgdnhh,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 09:44,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 15:39,VNP-TL/00066964,rv1410,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 16:35,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 15:39,VNP-TL/00066967,rvctuhiep,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 08:28,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 15:39,VNP-TL/00066968,rv3110,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 16:35,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 15:39,VNP-TL/00066963,rv0711,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 16:35,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 15:41,VNP-TL/00066952,rvcvanquan,Fiber,Đăng Văn Minh,Đã hoàn công,13/07/2026 08:20,Đã chuyển yêu cầu đến VTT,Đã mail cảnh báo lần 1 - 10/07/2026 16:14,,,,
08/07/2026 15:41,VNP-TL/00066951,rvchht,Fiber,Đăng Văn Minh,Đã hoàn công,13/07/2026 08:20,Đã chuyển yêu cầu đến VTT,Đã mail cảnh báo lần 1 - 10/07/2026 16:14,,,,
08/07/2026 15:41,VNP-TL/00066958,rvctdn,Fiber,Đăng Văn Minh,Đã hoàn công,13/07/2026 08:20,Đã chuyển yêu cầu đến VTT,Đã mail cảnh báo lần 1 - 10/07/2026 16:14,,,,
08/07/2026 15:42,VNP-TL/00066949,rvccaolo,Fiber,Lê Đức Vinh,Đã hoàn công,10/07/2026 15:45,Đã chuyển VTT,,,,,
08/07/2026 15:42,VNP-TL/00066959,rvcldh,Fiber,Lê Đức Vinh,Đã hoàn công,10/07/2026 15:46,Đã chuyển VTT,,,,,
08/07/2026 15:42,VNP-TL/00066947,rvcttt,Fiber,Lê Đức Vinh,Đã hoàn công,10/07/2026 15:39,Đã chuyển VTT,,,,,
08/07/2026 15:42,VNP-TL/00066948,rvcmaidong,Fiber,Lê Đức Vinh,Đã hoàn công,09/07/2026 16:28,Đã chuyển VTT,,,,,
08/07/2026 15:42,VNP-TL/00066950,rv0410,Fiber,Lê Đức Vinh,Đã hoàn công,10/07/2026 15:49,Đã chuyển VTT,,,,,
08/07/2026 15:42,VNP-TL/00066957,rvcmki,Fiber,Lê Đức Vinh,Đã hoàn công,10/07/2026 15:40,Đã chuyển VTT,,,,,
08/07/2026 15:42,VNP-TL/00066956,rvcttien,Fiber,Lê Đức Vinh,Đã hoàn công,10/07/2026 15:44,Đã chuyển VTT,,,,,
08/07/2026 15:42,VNP-TL/00066955,rvcktd,Fiber,Lê Đức Vinh,Đã hoàn công,10/07/2026 15:42,Đã chuyển VTT,,,,,
08/07/2026 15:42,VNP-TL/00066954,rvchahoi,Fiber,Lê Đức Vinh,Đã hoàn công,09/07/2026 16:14,Đã chuyển VTT,,,,,
08/07/2026 15:42,VNP-TL/00066953,rvcdda,Fiber,Lê Đức Vinh,Đã hoàn công,10/07/2026 15:49,Đã chuyển VTT,,,,,
08/07/2026 15:43,VNP-LD/00075265,qtk0007ka,Kênh Thuê Riêng,Đào Anh Vũ,Đang xử lý,,"Kênh Cục BĐTƯ, VTT chờ BAN KHDN gửi công văn để cấp vật tư dây nhảy , sfp cấp cho khách hàng",Đã mail cảnh báo lần 3 - 15/07/2026 16:14,,,,
08/07/2026 15:53,VNP-LD/00075266,qtk0007kk,Kênh Thuê Riêng,Đào Anh Vũ,Đang xử lý,,"Kênh Cục BĐTƯ, VTT chờ BAN KHDN gửi công văn để cấp vật tư dây nhảy , sfp cấp cho khách hàng",Đã mail cảnh báo lần 3 - 15/07/2026 16:14,,,,
08/07/2026 15:54,VNP-LD/00075267,mnk0013ic,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,09/07/2026 15:05,đã báo các đơn vị,,,,,
08/07/2026 16:18,VNP-TL/00066984,MN001036125,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,08/07/2026 16:48,,,,,,
08/07/2026 16:18,VNP-TL/00066985,MN001036129,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,08/07/2026 16:48,,,,,,
08/07/2026 16:19,VNP-LD/00075270,qtk0007lh,Kênh Thuê Riêng,Đào Anh Vũ,Đang xử lý,,"Kênh Cục BĐTƯ, VTT chờ BAN KHDN gửi công văn để cấp vật tư dây nhảy , sfp cấp cho khách hàng",Đã mail cảnh báo lần 3 - 15/07/2026 17:14,,,,
08/07/2026 16:19,VNP-LD/00075269,qtk0007l4,Kênh Thuê Riêng,Đào Anh Vũ,Đang xử lý,,"Kênh Cục BĐTƯ, VTT chờ BAN KHDN gửi công văn để cấp vật tư dây nhảy , sfp cấp cho khách hàng",Đã mail cảnh báo lần 3 - 15/07/2026 17:14,,,,
08/07/2026 16:19,VNP-LD/00075268,qtk0007ku,Kênh Thuê Riêng,Đào Anh Vũ,Đang xử lý,,"Kênh Cục BĐTƯ, VTT chờ BAN KHDN gửi công văn để cấp vật tư dây nhảy , sfp cấp cho khách hàng",Đã mail cảnh báo lần 3 - 15/07/2026 17:14,,,,
08/07/2026 16:28,VNP-TL/00066986,fbr00fqyc,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 10:07,Đã chuyển yêu cầu đến VTT,,,,,
08/07/2026 16:38,VNP-LD/00075272,qtk0007lr,Kênh Thuê Riêng,Đào Anh Vũ,Đang xử lý,,"Kênh Cục BĐTƯ, VTT chờ BAN KHDN gửi công văn để cấp vật tư dây nhảy , sfp cấp cho khách hàng",Đã mail cảnh báo lần 3 - 15/07/2026 17:14,,,,
08/07/2026 16:39,VNP-LD/00075271,mnk0013im,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,15/07/2026 08:56,"Khách hàng_Kênh của CA, khách hàng yêu cầu thiết bị dán tem an ninh",Đã mail cảnh báo lần 2 - 13/07/2026 17:14,,,,
08/07/2026 16:48,VNP-LD/00075274,qtk0007m2,Kênh Thuê Riêng,Đào Anh Vũ,Đang xử lý,,"Kênh Cục BĐTƯ, VTT chờ BAN KHDN gửi công văn để cấp vật tư dây nhảy , sfp cấp cho khách hàng",Đã mail cảnh báo lần 3 - 15/07/2026 17:14,,,,
09/07/2026 08:18,HCM-DV/15298223,DI001050651,Internet trực tiếp,Đoàn Hải Hà,Đã hoàn công,09/07/2026 15:56,SOC/VTT thực hiện,,,,,
09/07/2026 08:18,HNM-TD/00186544,DI001012542,Internet trực tiếp,Đào Anh Vũ,Đã hoàn công,15/07/2026 10:23,"THoái trả, sai thông tin phiếu đầu vào",Đã mail cảnh báo lần 2 - 14/07/2026 09:14,,,,
09/07/2026 08:22,VNP-LD/00075279,mnk0013iy,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,13/07/2026 15:04,"Khách hàng_Kênh của CA, khách hàng yêu cầu thiết bị dán tem an ninh",Đã mail cảnh báo lần 1 - 13/07/2026 09:14,,,,
09/07/2026 08:23,V06/LD/260708/09901,mnk0013jv,Metronet LT,Đoàn Hải Hà,Đang xử lý,,Khách hàng hẹn này nhận kênh,Đã mail cảnh báo lần 3 - 16/07/2026 09:14,,,,
09/07/2026 08:24,51539,,Metronet NT,Lê Đức Vinh,Đã hoàn công,13/07/2026 09:40,Đã báo VTT,Đã mail cảnh báo lần 1 - 13/07/2026 09:14,,,,
09/07/2026 08:24,51535,,Metronet NT,Lê Đức Vinh,Đã hoàn công,09/07/2026 10:41,Đã báo VTT,,,,,
09/07/2026 08:24,51536,,Metronet NT,Lê Đức Vinh,Đã hoàn công,10/07/2026 16:58,Đã báo VTT,,,,,
09/07/2026 08:26,VNP-LD/00075293,fbr00hsx3,Fiber,Đăng Văn Minh,Đang xử lý,,"Khách hàng_Khách hàng chưa xong hạ tầng_Thoái trả phiếu do , KH đang xây sửa cửa hàng chưa xong, đã liên hệ với KH và giao dịch viên đồng ý trả phiếu.",Đã mail cảnh báo lần 3 - 16/07/2026 09:14,,,,
09/07/2026 08:26,VNP-LD/00075299,fbr00hsyg,Fiber,Đăng Văn Minh,Đã hoàn công,09/07/2026 14:51,Đã chuyển yêu cầu đến VTT,,,,,
09/07/2026 08:27,VNP-TL/00066995,bgt51912,Fiber,Đào Anh Vũ,Đã hoàn công,09/07/2026 09:52,Chuyển VTT thực hiện,,,,,
09/07/2026 08:28,VNP-TL/00066994,bgt08184,Fiber,Lê Đức Vinh,Đã hoàn công,13/07/2026 08:58,Đã báo VTT,,,,,
09/07/2026 08:39,VNP-DC/00015869,MW001098919,Megawan NT,Đoàn Hải Hà,Đã hoàn công,20/07/2026 09:08,"Khách hàng chưa mang thiết bị sang điểm mới, hẹn cuối tuần 18/07/2026",Đã mail cảnh báo lần 3 - 16/07/2026 09:14,,,,
09/07/2026 08:39,VNP-LD/00075277,mwk000s8r,Megawan NT,Đoàn Hải Hà,Đã hoàn công,09/07/2026 14:43,Báo VTT thực hiện,,,,,
09/07/2026 08:47,HDG-TD/00342291,002534251MEN,Internet trực tiếp,Đoàn Hải Hà,Đã hoàn công,09/07/2026 14:13,Báo SOC/VT thực hiện,,,,,
09/07/2026 08:47,HDG-TD/00342291,002534252MEN,Internet trực tiếp,Đoàn Hải Hà,Đã hoàn công,09/07/2026 14:13,Báo SOC/VT thực hiện,,,,,
09/07/2026 09:14,VNP-LD/00075305,fbr00htl1,Fiber,Đăng Văn Minh,Đã hoàn công,13/07/2026 08:22,Đã chuyển yêu cầu đến VTT,,,,,
09/07/2026 09:15,VNP-LD/00075194,mnk001396,Metronet NT,Đoàn Hải Hà,Đang xử lý,,"Dự Án kết nối Mạng TSLCD phục vụ trao đổi Văn bản Mật cho Nhà nước theo VB 9032/VNPT-CN cho UBND, HDND, MTTQ",Đã mail cảnh báo lần 3 - 16/07/2026 10:14,,,,
09/07/2026 09:15,VNP-LD/00075194,mnk00139g,Metronet NT,Đoàn Hải Hà,Đang xử lý,,"Dự Án kết nối Mạng TSLCD phục vụ trao đổi Văn bản Mật cho Nhà nước theo VB 9032/VNPT-CN cho UBND, HDND, MTTQ",Đã mail cảnh báo lần 3 - 16/07/2026 10:14,,,,
09/07/2026 09:15,VNP-LD/00075194,mnk00139d,Metronet NT,Đoàn Hải Hà,Đang xử lý,,"Dự Án kết nối Mạng TSLCD phục vụ trao đổi Văn bản Mật cho Nhà nước theo VB 9032/VNPT-CN cho UBND, HDND, MTTQ",Đã mail cảnh báo lần 3 - 16/07/2026 10:14,,,,
09/07/2026 09:15,VNP-LD/00075194,mnk00138w,Metronet NT,Đoàn Hải Hà,Đang xử lý,,"Dự Án kết nối Mạng TSLCD phục vụ trao đổi Văn bản Mật cho Nhà nước theo VB 9032/VNPT-CN cho UBND, HDND, MTTQ",Đã mail cảnh báo lần 3 - 16/07/2026 10:14,,,,
09/07/2026 09:15,VNP-LD/00075194,mnk001395,Metronet NT,Đoàn Hải Hà,Đang xử lý,,"Dự Án kết nối Mạng TSLCD phục vụ trao đổi Văn bản Mật cho Nhà nước theo VB 9032/VNPT-CN cho UBND, HDND, MTTQ",Đã mail cảnh báo lần 3 - 16/07/2026 10:14,,,,
09/07/2026 09:15,VNP-LD/00075194,mnk001392,Metronet NT,Đoàn Hải Hà,Đang xử lý,,"Dự Án kết nối Mạng TSLCD phục vụ trao đổi Văn bản Mật cho Nhà nước theo VB 9032/VNPT-CN cho UBND, HDND, MTTQ",Đã mail cảnh báo lần 3 - 16/07/2026 10:14,,,,
09/07/2026 09:15,VNP-LD/00075194,mnk001390,Metronet NT,Đoàn Hải Hà,Đang xử lý,,"Dự Án kết nối Mạng TSLCD phục vụ trao đổi Văn bản Mật cho Nhà nước theo VB 9032/VNPT-CN cho UBND, HDND, MTTQ",Đã mail cảnh báo lần 3 - 16/07/2026 10:14,,,,
09/07/2026 09:15,VNP-LD/00075194,mnk00138y,Metronet NT,Đoàn Hải Hà,Đang xử lý,,"Dự Án kết nối Mạng TSLCD phục vụ trao đổi Văn bản Mật cho Nhà nước theo VB 9032/VNPT-CN cho UBND, HDND, MTTQ",Đã mail cảnh báo lần 3 - 16/07/2026 10:14,,,,
09/07/2026 09:15,VNP-LD/00075194,mnk00138t,Metronet NT,Đoàn Hải Hà,Đang xử lý,,"Dự Án kết nối Mạng TSLCD phục vụ trao đổi Văn bản Mật cho Nhà nước theo VB 9032/VNPT-CN cho UBND, HDND, MTTQ",Đã mail cảnh báo lần 3 - 16/07/2026 10:14,,,,
09/07/2026 09:15,VNP-LD/00075194,mnk00138v,Metronet NT,Đoàn Hải Hà,Đang xử lý,,"Dự Án kết nối Mạng TSLCD phục vụ trao đổi Văn bản Mật cho Nhà nước theo VB 9032/VNPT-CN cho UBND, HDND, MTTQ",Đã mail cảnh báo lần 3 - 16/07/2026 10:14,,,,
09/07/2026 09:15,VNP-LD/00075194,mnk00138u,Metronet NT,Đoàn Hải Hà,Đang xử lý,,"Dự Án kết nối Mạng TSLCD phục vụ trao đổi Văn bản Mật cho Nhà nước theo VB 9032/VNPT-CN cho UBND, HDND, MTTQ",Đã mail cảnh báo lần 3 - 16/07/2026 10:14,,,,
